Id,SalePrice
2690,9291109.11351268
2691,6425103.694629138
2692,5506942.383585099
2693,6578139.887927018
2694,5470293.915235367
2695,6454969.865546098
2696,6185733.309781149
2697,6788049.384560915
2698,6649714.5249016285
2699,6634652.8350363895
2700,6051277.042131191
2701,5709660.543455586
2702,5563779.802902656
2703,5761540.59781141
2704,6003667.273469241
2705,5463450.435573164
2706,5275081.129919149
2707,5465012.961140549
2708,5589446.497849569
2709,5122425.099601859
2710,5401432.398272064
2711,8912472.349995509
2712,9161303.12361364
2713,5961753.09318104
2714,5486839.537336756
2715,6274689.44724874
2716,5278982.378384832
2717,6234365.143827902
2718,6857133.548351832
2719,6317731.778450523
2720,6428805.0049541835
2721,5807442.361217001
